அலெக்	alaek	1
அலெக்	alec	1
அலெக்	alecc	1
அலெக்	alek	1
அலெக்	aleq	1
அலெக்	aylek	1
அலெக்	aylekk	1
அலெக்	ayleqq	1
அலெக்	elecc	1
அலெக்சாண்டர்	aleksaandar	1
அலெக்சாண்டர்	alexander	2
அலெக்சாண்டர்	alexsaandar	2
அலெக்சாந்தர்	aleksaandhdhar	1
அலெக்சாந்தர்	aleksaanthar	1
அலெக்சாந்தர்	alexander	2
அலெக்சாந்தர்	alexsaandhar	1
அலெக்ஸாண்டரின்	aleksaandarin	2
அலெக்ஸாண்டரின்	alexanderin	2
அலெக்ஸாண்டரின்	alexsaandarin	1
அலெக்ஸாண்டர்	aleksaandar	2
அலெக்ஸாண்டர்	alexandar	1
அலெக்ஸாண்டர்	alexander	1
அலெக்ஸாண்டர்	alexsaandar	1
அலெக்ஸ்	aleks	2
அலெக்ஸ்	alex	2
அலெக்ஸ்	alexs	1
அலை	kalikkiratu	3
அலை	kalikkum	4
அலை	kazhikkirathu	3
அலை	kazhikkum	3
அலைகளின்	alaigalin	2
அலைகளின்	alaikalin	1
அலைகளும்	alaigalum	1
அலைகளும்	alaikalum	2
அலைகளை	alaigalai	1
அலைகளை	alaikalai	2
அலைகளைக்	alaigalaik	1
அலைகளைக்	alaikalaik	2
அலைகள்	alaigal	2
அலைகள்	alaikal	2
அலைகிறார்கள்	alaigiraargal	1
அலைகிறார்கள்	alaikiraarkal	2
அலைந்து	alaindhu	1
அலைந்து	alainthu	2
அலையின்	alaiyin	3
அலைவரிசை	alaivarisai	3
அலோபதி	allopathy	3
அலோபதி	aloapathi	2
அல்ஜசீரா	aljacheeraa	1
அல்ஜசீரா	aljajeera	1
அல்ஜசீரா	aljaseera	1
அல்ஜசீரா	aljaseeraa	1
அல்ஜசீரா	aljazeera	1
அல்ஜீரியா	algeeriyaa	1
அல்ஜீரியா	algeria	2
அல்ஜீரியா	aljeeriyaa	2
அல்டிமேட்	altimaet	1
அல்டிமேட்	altimeat	1
அல்டிமேட்	ultimate	3
அல்ட்ரா	aldra	1
அல்ட்ரா	altra	1
அல்ட்ரா	altraa	3
அல்ட்ரா	ultra	4
அல்ட்ரா	ultraa	1
அல்ட்ரா	uultra	1
அல்ட்ரா	uultraa	1
அல்ல	alla	3
அல்லது	allathu	3
அல்லர்	allar	3
அல்லவா	allavaa	3
அல்லவோ	allavoa	3
அல்லாத	allaatha	3
அல்லாதவர்களுக்கு	allaathavargalukku	2
அல்லாதவர்களுக்கு	allaathavarkalukku	1
அல்லாதவர்கள்	allaathavargal	2
அல்லாதவர்கள்	allaathavarkal	1
அல்லாது	allaathu	3
அல்லாமல்	allaamal	3
அல்லாஹ்	alaah	1
அல்லாஹ்	alah	1
அல்லாஹ்	allaah	4
அல்லாஹ்	allah	1
அல்லி	ailli	1
அல்லி	ailly	1
அல்லி	aily	1
அல்லி	ali	2
அல்லி	alii	1
அல்லி	alli	5
அல்லி	allii	1
அல்லி	ally	1
அல்லி	aly	1
அல்லி	elly	1
அல்லைப்பிட்டி	allaippiddy	1
அல்லைப்பிட்டி	allaippitti	3
அல்ஹாஜ்	alhaaj	3
அளக்க	alakka	3
அளக்கும்	alakkum	3
அளந்தார்	alandhaar	1
அளந்தார்	alanthaar	3
அளந்து	alandhu	1
அளந்து	alanthu	3
அளவாக	alavaaga	2
அளவாக	alavaaka	2
அளவாகும்	alavaagum	1
அளவாகும்	alavaakum	3
அளவான	alavaana	3
அளவானது	alavaanadhu	1
அளவானது	alavaanathu	3
அளவி	alavi	3
அளவிட	alavida	3
அளவிடப்படுகிறது	alavidappadugiradhu	1
அளவிடப்படுகிறது	alavidappadugirathu	1
அளவிடப்படுகிறது	alavidappadukiradhu	1
அளவிடப்படுகிறது	alavidappadukirathu	3
அளவிடும்	alavidum	3
அளவின்	alavin	3
அளவின்	alawin	1
அளவிற்கான	alavirkaana	3
அளவிற்கு	alavirku	3
அளவிலான	alavilaana	3
அளவிலும்	alavilum	3
அளவிலேயே	aalvilaeyae	1
அளவிலேயே	alavilaeyae	2
அளவிலேயே	alavileye	1
அளவில்	alavil	6
அளவில்	thaan	3
அளவில்தான்	alavilthaan	3
அளவீடு	alaveedu	3
அளவீடுகளை	alaveedukalai	3
அளவீடுகளை	alaveetukalai	1
அளவீடுகள்	alaveedugal	2
அளவீடுகள்	alaveedukal	1
அளவீடுகள்	alaveetukal	1
அளவீட்டு	alaveettu	2
அளவீட்டு	alaveitu	1
அளவுகோலை	alavugoalai	1
அளவுகோலை	alavukoalai	3
அளவுகோல்	alavugoal	1
அளவுகோல்	alavukoal	3
அளவுக்கதிகமாக	alavukkathigamaaga	2
அளவுக்கதிகமாக	alavukkathikamaaka	2
அளவுடைய	alavudaiya	3
அளவே	alavae	3
அளவை	alavai	3
அளவைகள்	alavaigal	2
அளவைகள்	alavaikal	2
அளவைக்	alavaik	3
அளவைத்	alavaith	3
அளவைப்	alavaip	3
அளவையும்	alavaiyum	3
அளவோடு	alavoadu	1
அளவோடு	alavodu	1
அளவோடு	alvoadu	1
அளிக்க	alikka	3
அளிக்கக்	koodiyathaaga	3
அளிக்கக்	koodiyathaaka	1
அளிக்கக்	kutiyataka	3
அளிக்கப்பட	alikkappada	3
அளிக்கப்படுகின்றன	alikkapdugindrana	1
அளிக்கப்படுகின்றன	alikkappadukindrana	1
அளிக்கப்படுகின்றன	alikkappadukintrana	1
அளிக்கப்படுகிறது	alikkappadugirathu	1
அளிக்கப்படுகிறது	alikkappadukirathu	2
அளிக்கப்படும்	alikkappadum	3
அளிக்கப்பட்ட	alikkappatta	3
அளிக்கப்பட்டது	alikkappattathu	3
அளிக்கப்பட்டு	alikkappattu	3
அளிக்கப்பட்டுள்ளது	alikkappattullathu	3
அளிக்கலாம்	alikkalaam	3
அளிக்கின்றன	alikkindrana	1
அளிக்கின்றன	alikkinrana	1
அளிக்கின்றன	alikkintrana	1
அளிக்கிறது	alikkiradhu	1
அளிக்கிறது	alikkirathu	2
அளிக்கிறார்	alikkiraar	3
அளிக்கிறாள்	alikkiraal	3
அளிக்கும்	alikkum	3
அளிக்கையில்	alikkaiyil	3
அளித்த	aliththa	6
அளித்த	poathu	3
அளித்தது	aliththathu	3
அளித்தன	aliththana	3
அளித்தனர்	aliththanar	3
அளித்தல்	aliththal	3
அளித்தவர்	aliththavar	3
அளித்தார்	aliththaar	3
அளித்திருக்கும்	aliththirukkum	3
அளித்திருந்தார்	aliththirundhaar	1
அளித்திருந்தார்	aliththirundhdhaar	1
அளித்திருந்தார்	aliththirunthaar	1
அளித்து	aliththu	3
அளித்துள்ளது	aliththullathu	3
அளித்துள்ளன	aliththullana	3
அளித்துள்ளார்	aliththullaar	3
அளித்துவிட்டு	aliththuvittu	3
அளிப்பதற்காக	alippatharkaaga	3
அளிப்பதாக	alippathaaga	3
அளிப்பதில்லை	alippathillai	3
அளிப்பது	alippathu	3
அளிப்பதே	alippathae	3
அளிப்பதை	alippathai	3
அளிப்பதோடு	alippathoadu	3
அளிப்பு	alippu	3
அள்ளி	alli	3
அள்ளிக்	allik	3
அழகர்	alagar	2
அழகர்	alakar	1
அழகர்	azhagar	4
அழகர்	azhakar	1
அழகர்	kovil	1
அழகாக	alakaaka	2
அழகாக	azhagaaga	1
அழகாக	azhakaaka	1
அழகான	alagaana	2
அழகான	azhagaana	1
அழகாபுரி	alagaapuri	1
அழகாபுரி	alakaapuri	1
அழகாபுரி	alazhagapuri	1
அழகாபுரி	azhagaapuri	1
அழகாபுரி	azhakaapuri	1
அழகிய	alagiya	1
அழகிய	alakiya	1
அழகிய	alazhagiya	1
அழகிய	azhagiya	1
அழகிய	azhakiya	1
அழகியசிங்கர்	alagiyasingar	1
அழகியசிங்கர்	alakiyasinger	1
அழகியசிங்கர்	alazhagiyasingar	1
அழகியசிங்கர்	alazhagiyasinggar	1
அழகியசிங்கர்	azhakiyasinger	1
அழகியல்	alagiyal	1
அழகியல்	alakiyal	1
அழகியல்	alazhagiyal	1
அழகியல்	azhagiyal	1
அழகியல்	azhakiyal	1
அழகும்	alagum	1
அழகும்	alakum	2
அழகும்	azhagum	1
அழகுற	alagura	1
அழகுற	alakura	2
அழகுற	azhagura	1
அழகை	alagai	1
அழகை	alakai	2
அழகை	azhagai	1
அழற்சி	alarchi	1
அழற்சி	alatrchi	1
அழற்சி	alergy	1
அழற்சி	azharchi	1
அழற்சியை	alarchiyai	2
அழற்சியை	alergyai	1
அழற்சியை	azharchiyai	1
அழற்சியையும்	alarchiyaiyum	2
அழற்சியையும்	alergyaiyum	1
அழற்சியையும்	azharchiyaiyum	1
அழிகின்றன	aligintrana	1
அழிகின்றன	alikintrana	1
அழிகின்றன	azhigindrana	1
அழிக்க	vaendum	2
அழிக்க	vendum	1
அழிக்க	ventum	3
அழிக்கப்படும்	alikkappadum	2
அழிக்கப்படும்	azhikkappadum	1
அழிக்கப்பட்டது	alikkappattathu	2
அழிக்கப்பட்டது	azhikkappattadhu	1
அழிக்கப்பட்டன	alikkappattana	2
அழிக்கப்பட்டன	azhikkappattana	1
அழிக்கவும்	alikkavum	1
அழிக்கவும்	azhikkavum	2
அழிக்கும்	alikkum	1
அழிக்கும்	azhikkum	2
அழித்து	aliththu	1
அழித்து	azhiththu	2
அழித்துவிடலாம்	aliththuvidalaam	1
அழித்துவிடலாம்	azhiththuvidalaam	2
அழிந்த	alindhdha	1
அழிந்த	azhindha	1
அழிந்த	azhindhdha	1
அழிந்த	azhintha	1
அழிந்தது	alindhdhadhu	1
அழிந்தது	azhindhadhu	1
அழிந்தது	azhindhdhadhu	1
அழிந்தது	azhinthathu	1
அழிந்து	alindhdhu	1
அழிந்து	azhindhdhu	1
அழிந்து	azhindhu	2
அழிந்து	azhinththu	1
அழிந்து	azhinthu	2
அழிந்துபோகும்	alindhdhupoagum	1
அழிந்துபோகும்	azhindhdhupoagum	1
அழிந்துபோகும்	azhinthupoagum	2
அழிந்துவிட்டன	alindhdhuvittana	1
அழிந்துவிட்டன	azhindhdhuvittana	1
அழிந்துவிட்டன	azhinthuvittana	2
அழிப்பான்	alippaan	2
அழிப்பான்	azhippaan	2
அழிப்பு	alippu	2
அழிப்பு	azhippu	2
அழிய	aliya	2
அழிய	azhiya	2
அழியா	aliyaa	2
அழியா	azhiyaa	2
அழியாத	aliyaatha	2
அழியாத	azhiyaatha	2
அழியும்	azhiyum	3
அழிவிலிருந்து	azhivilirundhu	1
அழிவிலிருந்து	azhivilirunthu	2
அழிவில்லாத	azhivillaadha	1
அழிவில்லாத	azhivillaatha	2
அழிவு	azhivu	3
அழிவை	azhivai	3
அழுகி	aluki	2
அழுகி	azhugi	1
அழுகி	azhuki	1
அழுகிய	alukiya	2
அழுகிய	azhugiya	1
அழுகிய	azhukiya	1
அழுத்த	aluththa	1
அழுத்த	azhuththa	1
அழுத்த	azuththa	1
அழுத்தத்தால்	aluththaththaal	1
அழுத்தத்தால்	azhuththaththaal	2
அழுத்தத்தினால்	aluththaththinaal	1
அழுத்தத்தினால்	azhuththaththinaal	2
அழுத்தத்தினை	aluththaththinai	1
அழுத்தத்தினை	azhuththaththinai	2
அழுத்தத்தின்	aluththaththin	1
அழுத்தத்தின்	azhiththaththin	1
அழுத்தத்தின்	azhuththaththin	1
அழுத்தத்திற்கு	aluththaththirku	1
அழுத்தத்திற்கு	azhuththaththirku	2
அழுத்தத்தில்	aluththaththil	1
அழுத்தத்தில்	azhuththaththil	2
அழுத்தத்தை	aluththaththaip	1
அழுத்தத்தை	azhuththaththai	1
அழுத்தத்தை	azhuththaththi	1
அழுத்தத்தைக்	aluththaththaik	1
அழுத்தத்தைக்	azhuththaththaik	1
அழுத்தத்தைக்	azhuththaththik	1
அழுத்தம்	aluththam	1
அழுத்தம்	azhuththam	2
அழுத்திய	aluththiya	1
அழுத்திய	azhuththiya	2
அழைக்க	alaikka	1
அழைக்க	azhaikka	2
அழைக்கபடுகிறது	alaikkapadukirathu	1
அழைக்கபடுகிறது	azhaikkapadugirathu	1
அழைக்கபடுகிறது	azhaikkapadukirathu	1
அழைக்கப்	pattana	6
அழைக்கப்	pattullaar	2
அழைக்கப்	pattullar	4
அழைக்கப்படுகின்றது	alaikkappaduginrathu	1
அழைக்கப்படுகின்றது	azhaikkappadugindrandhu	1
அழைக்கப்படுகின்றது	azhaikkappaduginrathu	1
அழைக்கப்படுகின்றது	azhaikkappadukindranthu	1
அழைக்கப்படுகின்றது	azhaikkappadukintrathu	1
அழைக்கப்படுகின்றன	alaikkappaduginrana	1
அழைக்கப்படுகின்றன	azhaikkappadugindrana	1
அழைக்கப்படுகின்றன	azhaikkappaduginrana	1
அழைக்கப்படுகின்றன	azhaikkappadukindrana	1
அழைக்கப்படுகின்றன	azhaikkappadukintrana	1
அழைக்கப்படுகின்றனர்	alaikkappaduginranar	1
அழைக்கப்படுகின்றனர்	azhaikkappadugindranar	1
அழைக்கப்படுகின்றனர்	azhaikkappaduginranar	1
அழைக்கப்படுகின்றனர்	azhaikkappadukindranar	1
அழைக்கப்படுகின்றனர்	azhaikkappadukintranar	1
அழைக்கப்படுகிறது	alaikkappadugirathu	1
அழைக்கப்படுகிறது	azhaikkappadugiradhu	1
அழைக்கப்படுகிறது	azhaikkappadugirathu	1
அழைக்கப்படுகிறது	azhaikkappadukirathu	2
அழைக்கப்படுகிறார்	alaikkappadugiraar	1
அழைக்கப்படுகிறார்	azhaikkappadugiraar	2
அழைக்கப்படுகிறார்	azhaikkappadukiraar	1
அழைக்கப்படும்	alaikkappadum	2
அழைக்கப்படும்	azhaikkappadum	1
அழைக்கப்படும்	azhakkappadum	1
அழைக்கப்படுவது	alaikkappaduvathu	2
அழைக்கப்படுவது	azhaikkappaduvathu	2
அழைக்கப்பட்ட	alaikkappatta	2
அழைக்கப்பட்ட	azhaikkappatta	2
அழைக்கப்பட்டது	alaikkappattathu	2
அழைக்கப்பட்டது	azhaikkappattathu	2
அழைக்கப்பட்டன	alaikkappattana	2
அழைக்கப்பட்டன	azhaikkappattana	2
அழைக்கப்பட்டனர்	alaikkappattanar	2
அழைக்கப்பட்டனர்	azhaikkappattanar	2
அழைக்கப்பட்டார்	alaikkappattaar	2
அழைக்கப்பட்டார்	azhaikkappattaar	2
அழைக்கப்பட்டாலும்	alaikkappattaalum	2
அழைக்கப்பட்டாலும்	azhaikkappattaalum	2
அழைக்கப்பட்டு	alaikkappattu	2
அழைக்கப்பட்டு	azhaikkappattu	2
அழைக்கலாம்	alaikkalaam	1
அழைக்கலாம்	azhaikkalaam	2
அழைக்கின்றனர்	alaikkindranar	1
அழைக்கின்றனர்	alaikkintranar	1
அழைக்கின்றனர்	azhaikkindranar	1
அழைக்கிறது	alaikkirathu	1
அழைக்கிறது	azhaikkirathu	2
அழைக்கிறார்கள்	alaikkiraargal	1
அழைக்கிறார்கள்	alaikkiraarkal	1
அழைக்கிறார்கள்	azhaikkiraargal	1
அழைக்கிறார்கள்	azhaikkiraarkal	1
அழைக்கும்	alaikkum	1
அழைக்கும்	azhaikkum	2
அழைத்த	alaiththa	1
அழைத்த	azhaiththa	2
அழைத்தனர்	azhaiththanar	3
அழைத்தல்	alaiththal	1
அழைத்தல்	azhaiththal	3
அழைத்தவர்	alaiththavar	2
அழைத்தவர்	azhaiththavar	1
அழைத்தார்	alaiththaar	2
அழைத்தார்	azhaiththaar	1
அழைத்தால்	alaiththaal	2
அழைத்தால்	azhaiththaal	1
அழைத்து	alaiththu	1
அழைத்து	azhaiththu	2
அழைத்துக்	alaiththuk	1
அழைத்துக்	azhaiththuk	2
அழைத்துச்	alaiththuch	2
அழைத்துச்	azhaiththuch	5
அழைத்துப்	alaiththup	1
அழைத்துப்	azhaiththup	2
அழைப்பது	alaippathu	1
அழைப்பது	azhaippathu	2
அழைப்பதுண்டு	alaippathundu	1
அழைப்பதுண்டு	azhaippathundu	2
அழைப்பர்	azhaippar	3
அழைப்பாணை	azhaippaanai	3
அழைப்பார்கள்	azhaippaalargal	1
அழைப்பார்கள்	azhaippaargal	1
அழைப்பார்கள்	azhaippaarkal	1
அழைப்பிதழ்	alaippithal	1
அழைப்பிதழ்	azhaippithazh	3
அழைப்பை	alaippai	1
அழைப்பை	azhaippai	3
அவகாசத்தை	avagaasaththai	1
அவகாசத்தை	avakaachaththai	1
அவகாசத்தை	avakaasaththai	2
அவகாசம்	avagaasam	1
அவகாசம்	avakaacham	1
அவகாசம்	avakaasam	2
அவசர	avachara	1
அவசர	avasara	3
அவசரகால	avacharakaala	1
அவசரகால	avasaragaala	1
அவசரகால	avasarakaala	2
அவசரத்	avacharath	1
அவசரத்	avasarath	3
அவசரநிலை	avacharanillai	1
அவசரநிலை	avasaranilai	2
அவசரநிலை	avasaranillai	1
அவசியத்தை	avasiyaththai	3
அவசியமா	avasiyamaa	3
அவசியமாக	avasiyamaaga	1
அவசியமாக	avasiyamaaha	1
அவசியமாக	avasiyamaaka	2
அவசியமாகிறது	avachiyamaakirathu	1
அவசியமாகிறது	avasiyamaagirathu	1
அவசியமாகிறது	avasiyamaakiradhu	1
அவசியமாகிறது	avasiyamaakirathu	2
அவசியமாகும்	avachiyamaakum	1
அவசியமாகும்	avasiyamaagum	1
அவசியமாகும்	avasiyamaahum	1
அவசியமாகும்	avasiyamaakum	2
அவசியமான	avachiyamaana	1
அவசியமான	avasiyamaana	3
அவசியமானதாகும்	avachiyamaanathaakum	1
அவசியமானதாகும்	avasiyamaanathaagum	1
அவசியமானதாகும்	avasiyamaanathaahum	1
அவசியமானதாகும்	avasiyamaanathaakum	2
அவசியமானது	avachiyamaanathu	1
அவசியமானது	avasiyamaanathu	3
அவசியமில்லை	avachiyamillai	1
அவசியமில்லை	avasiyamillai	3
அவசியம்	avachiyam	1
அவசியம்	avasiyam	6
அவதரித்த	avathariththa	3
அவதரித்து	avathariththu	3
அவதானிகள்	avathaanigal	2
அவதானிகள்	avathaanikal	2
அவதானிக்க	avathaanikka	3
அவதி	avadhi	1
அவதி	avathi	2
அவதிப்படுகின்றனர்	avadhippaduginranar	1
அவதிப்படுகின்றனர்	avathippaduginranar	1
அவதிப்படுகின்றனர்	avathippadukinranar	1
அவதிப்படும்	avathippadum	3
அவதிப்பட்டார்	avathippattaar	3
அவந்தி	avanaththi	1
அவந்தி	avandhdhi	1
அவந்தி	avanthi	1
அவந்தி	avanti	1
அவந்தி	avantii	1
அவந்தி	awanti	1
அவனது	avanathu	3
அவனிடம்	avanidam	3
அவனுக்கான	avanukkaana	3
அவனுக்கு	avanukku	3
அவனுக்குத்	avanukkuth	3
அவனுக்குப்	avanukkup	3
அவனுடன்	avanudan	3
அவனும்	avanum	3
அவனே	avanae	3
அவனை	avanai	3
அவனைக்	avanaik	3
அவனைத்	avanaith	3
அவனைப்	avanaip	3
அவனோ	avano	1
அவனோ	avanoa	2
அவன்	avan	6
அவன்	kooda	3
அவன்	koota	1
அவன்	kuta	3
அவமதித்ததாக	avamathiththathaaga	2
அவமதித்ததாக	avamathiththathaaka	2
அவமதிப்பு	carccaiyil	3
அவமதிப்பு	charchchaiyil	1
அவமதிப்பு	sarchaiyil	1
அவமதிப்பு	sarchchaiyil	1
அவரது	avarathu	3
அவரவருக்குத்	avaravarukkuth	3
அவரவர்	avaravar	3
அவராலேயே	avaraalaeyae	3
அவரால்	avaraal	3
அவரின்	avarin	3
அவருக்கு	avarukku	3
அவருக்குக்	avarukkuk	3
அவருக்குத்	avarukkuth	6
அவருக்குப்	avarukkup	3
அவருக்கும்	avarukkum	3
அவருக்கே	avarukkae	3
அவருடனான	avarudanaana	3
அவருடனான	avarutanaana	1
அவருடன்	avarudan	3
அவருடன்	avarutan	1
அவருடைய	avarudaiya	3
அவருடைய	avarutaiya	1
அவரும்	avarum	3
அவரே	avarae	3
அவரை	avarai	3
அவரைக்	avaraik	3
அவரைக்காய்	avaraikkaai	2
அவரைக்காய்	avaraikkaay	1
அவரைச்	avaraich	3
அவரைத்	avaraith	3
அவரைப்	avaraip	3
அவரைப்போலவே	avaraipoalavae	1
அவரைப்போலவே	avaraippoalavae	1
அவரைப்போலவே	avaraippolavae	1
அவரோடு	avaroadu	3
அவர்	avar	6
அவர்	mun	6
அவர்களது	avargalathu	1
அவர்களது	avarkalathu	3
அவர்களால்	avargalaal	1
அவர்களால்	avarkalaal	2
அவர்களிடமிருந்து	avargalidamirundhu	1
அவர்களிடமிருந்து	avarkalidamirunthu	2
அவர்களிடம்	avargalidam	1
அவர்களிடம்	avarkalidam	2
அவர்களின்	avargalin	1
அவர்களின்	avarkalin	3
அவர்களில்	avargalil	1
அவர்களில்	avarkalaal	1
அவர்களில்	avarkalil	2
அவர்களுக்காக	avargalukkaaga	1
அவர்களுக்காக	avarkalukkaaka	3
அவர்களுக்கு	avargalukku	2
அவர்களுக்கு	avarkalukku	1
அவர்களுக்குத்	avargalukkuth	2
அவர்களுக்குத்	avarkalukkuth	1
அவர்களுக்குப்	avargalukkup	2
அவர்களுக்குப்	avarkalukkup	1
அவர்களுடன்	avaraludan	1
அவர்களுடன்	avargaludan	1
அவர்களுடன்	avarkaludan	1
அவர்களுடைய	avargaludaiya	2
அவர்களுடைய	avarkaludaiya	1
அவர்களும்	avargalum	2
அவர்களும்	avarkalum	1
அவர்களுள்	avargalul	2
அவர்களுள்	avarkalul	1
அவர்களே	avargalae	2
அவர்களே	avarkalae	1
அவர்களை	avargalai	2
அவர்களை	avarkalai	1
அவர்களைக்	avargalaik	2
அவர்களைக்	avarkalaik	1
அவர்களைச்	avargalaich	2
அவர்களைச்	avarkalaich	2
அவர்களைத்	avargalaith	2
அவர்களைத்	avarkalaith	2
அவர்களைப்	avargalaip	2
அவர்களைப்	avarkalaip	2
அவர்களோடு	avargaloadu	2
அவர்களோடு	avarkaloadu	1
அவர்தம்	avardham	1
அவர்தம்	avartham	3
அவற்றால்	avattraal	3
அவற்றின்	avatrin	1
அவற்றின்	avatrtrin	1
அவற்றின்	avattrin	1
அவற்றிற்கு	avatrirku	1
அவற்றிற்கு	avattrirkku	1
அவற்றிற்கு	avattrirku	1
அவற்றிலிருந்து	avatrilirunthu	1
அவற்றிலிருந்து	avattrilirundhu	2
அவற்றிலுள்ள	avatrilulla	1
அவற்றிலுள்ள	avattrilulla	2
அவற்றில்	avatril	1
அவற்றில்	avattril	2
அவற்றுக்கான	avatrukkaana	1
அவற்றுக்கான	avattrukkaana	2
அவற்றுக்கு	avatrtrukku	1
அவற்றுக்கு	avatrukku	1
அவற்றுக்கு	avattrukku	1
அவற்றுக்குப்	avatrtrukkup	1
அவற்றுக்குப்	avatrukkup	1
அவற்றுக்குப்	avattrukkup	1
அவற்றை	avatrai	1
அவற்றை	avatrtrai	1
அவற்றை	avattrai	1
அவற்றைக்	avatraik	1
அவற்றைக்	avattraik	2
அவற்றைச்	avatraich	1
அவற்றைச்	avattraich	5
அவற்றைத்	avatraith	1
அவற்றைத்	avattraith	2
அவற்றைப்	avatraip	1
அவற்றைப்	avattraip	2
அவற்றையும்	avatraiyum	1
அவற்றையும்	avattraiyum	2
அவற்றையே	avatraiyae	1
அவற்றையே	avattraiyae	2
அவலங்கள்	avalangal	1
அவலங்கள்	avalanggal	1
அவலங்கள்	avalangkal	1
அவளது	avalathu	3
அவளிடம்	avalidam	3
அவளின்	avalin	3
அவளுடைய	avaludaiya	3
அவளே	avalae	3
அவளோடு	avaloadu	2
அவளோடு	avaloatu	1
அவளோடு	avaloodu	1
அவள்	aval	3
அவான்	avan	1
அவான்	avon	1
அவான்	awon	1
அவா்	avar	3
அவித்து	aviththu	3
அவியல்	aviyal	3
அவிழ்த்து	avilththu	1
அவிழ்த்து	avizhththu	2
அவிவ்	aveeb	1
அவிவ்	aviib	1
அவிவ்	aviv	1
அவிவ்	aweeb	1
அவிவ்	awiib	1
அவிவ்	awiw	1
அவுட்	avud	1
அவுட்	avut	2
அவுட்	out	4
அவுட்	ouut	1
அவுரங்கசீப்	aurangazeb	3
அவுரங்கசீப்	avurangaseeb	1
அவுரங்கசீப்	avurangaseep	1
அவுரங்காபாத்	aurangabad	4
அவுரங்காபாத்	auurangabad	1
அவுரங்காபாத்	avurangaabaad	1
அவுரங்காபாத்	avurangabaath	1
அவுரங்காபாத்	avurankapat	1
அவை	avai	3
அவைகளின்	avaigalin	2
அவைகளின்	avaikalin	1
அவைகளில்	avaigalil	2
அவைகளில்	avaikalil	1
அவைகளை	avaigalai	2
அவைகளை	avaikalai	2
அவைகள்	avaigal	2
அவைகள்	avaikal	2
அவைத்	avaith	3
அவையாவன	avaiyaavana	3
அவையாவும்	avaiyaavum	3
அவையின்	avaiyin	3
அவையில்	avaiyil	3
அவையும்	avaiyum	3
அவையே	avaiyae	3
அவ்வப்போது	avvappoathu	3
அவ்வளவாக	avvalavaaga	1
அவ்வளவாக	avvalavaaka	3
அவ்வளவு	avavalavu	1
அவ்வளவு	avvalavu	5
அவ்வளவு	thaanaa	1
அவ்வாறாக	avavaaraaka	1
அவ்வாறாக	avvaaraaga	1
அவ்வாறாக	avvaaraaka	2
அவ்வாறான	avvaaraana	3
அவ்வாறாயின்	avvaaraayin	3
அவ்வாறாயின்	awwaaraayin	1
அவ்வாறில்லாமல்	avvaarillaamal	3
அவ்வாறில்லாமல்	awwaarillaamal	1
அவ்வாறு	avvaaru	3
அவ்வாறு	awwaaru	1
அவ்வாறே	avvaarae	3
அவ்வாறே	awwaarae	1
அவ்விடங்களில்	avvidanggalil	1
அவ்விடங்களில்	avvidangkalil	2
அவ்விடங்களில்	avvitangkalil	1
அவ்விடத்திலேயே	avvidaththilaeyae	2
அவ்விடத்திலேயே	avvidaththileye	1
அவ்விடத்திலேயே	avvitaththilaeyae	1
அவ்விடத்தில்	avvidaththil	3
அவ்விடத்தில்	avvitaththil	1
அவ்விரண்டு	avvirandu	2
அவ்விரண்டு	avvirendu	1
அவ்விரு	avviru	3
அஸ்தி	ashthi	1
அஸ்தி	asthi	2
அஸ்லம்	aslam	3
அஸ்வமேத	asvamaetha	2
அஸ்வமேத	aswamaetha	1
அஸ்ஸாம்	assaam	3
அஸ்ஸாம்	assam	2
அஹமத்	ahamath	3
அஹமத்	ahmad	1
அஹ்மத்	ahamath	1
அஹ்மத்	ahmad	1
அஹ்மத்	ahmath	2
ஆஃபிஸ்	aafis	1
ஆஃபிஸ்	aahpis	1
ஆஃபிஸ்	office	3
ஆஃப்	aaf	1
ஆஃப்	aaph	1
ஆஃப்	off	2
ஆக	aaga	3
ஆகமங்களில்	aagamangalil	2
ஆகமங்களில்	aagamangkalil	1
ஆகமங்களில்	aakamankalil	1
ஆகமங்கள்	aagamangal	1
ஆகமங்கள்	aagamangkal	1
ஆகமங்கள்	aakamangal	1
ஆகமங்கள்	aakamankal	1
ஆகமம்	aagamam	2
ஆகமம்	aakamam	1
ஆகலாம்	aagalaam	2
ஆகலாம்	aakalaam	1
ஆகலாம்	aakilaam	1
ஆகவும்	aagavum	2
ஆகவும்	aakavum	2
ஆகவே	aagavae	2
ஆகவே	aakavae	2
ஆகவேண்டும்	aagavaendum	2
ஆகவேண்டும்	aagavendum	1
ஆகவேண்டும்	aakavaendum	1
ஆகஸ்டு	aagastu	1
ஆகஸ்டு	aagustu	1
ஆகஸ்டு	aakasdu	1
ஆகஸ்டு	august	2
ஆகஸ்டு	augustu	1
ஆகா	aagha	1
ஆகா	aaghaa	1
ஆகா	agha	1
ஆகா	aghaa	1
ஆகா	aka	1
ஆகாச	aagaasa	1
ஆகாச	aakaasa	3
ஆகாத	aagaatha	2
ஆகாத	aakaatha	2
ஆகாது	aagaathu	2
ஆகாது	aakaathu	2
ஆகாய	aagaaya	2
ஆகாய	aakaaya	1
ஆகாயத்தாமரை	aagaayaththaamarai	2
ஆகாயத்தாமரை	aakaayaththaamarai	1
